"gender" "math" "math interest" "math evaluation" "math input" "math hours" "science" "science interest" "science evaluation" "science input" "science hours" "parental education" "educational resources"
"boy" 544.27817 11.33851 9.81093 10.74331 "45min - 3hours" 542.51783 10.27988 8.84836 8.69954 "45min - 3hours" "university above" 12.51743
"boy" 608.65096 9.26151 8.55351 9.6346 "45min - 3hours" 529.03677 10.82037 9.47921 8.69954 "45min - 3hours" "university above" 12.51743
"boy" 766.66179 8.26761 8.20673 8.27843 "45min - 3hours" 683.16423 12.9437 11.09147 9.54897 "<= 45min" "university above" 12.51743
"boy" 770.54163 9.965 9.81093 10.74331 "<= 45min" 736.56996 9.82743 9.15956 10.57281 "<= 45min" "university above" 14.01827
"boy" 773.20971 9.965 11.9425 10.74331 ">= 3hours" 717.28089 12.9437 11.779 13.83345 "45min - 3hours" "university above" 10.92551
"boy" 653.99219 13.46507 13.70742 10.74331 ">= 3hours" 592.80995 10.27988 13.10323 9.54897 "45min - 3hours" "university above" 11.64917
"boy" 711.38366 9.60333 7.2741 9.6346 ">= 3hours" 672.30687 9.41832 8.84836 9.54897 "45min - 3hours" "university above" 14.01827
"boy" 525.22872 5.03748 7.2741 6.97717 "45min - 3hours" 583.0365 10.82037 9.81631 10.02885 "<= 45min" "university above" 14.01827
"boy" 620.72433 10.35777 7.88323 9.15641 "<= 45min" 594.39927 12.9437 13.10323 13.83345 "<= 45min" "university above" 11.64917
"boy" 679.73369 9.965 8.55351 9.6346 "45min - 3hours" 627.81238 9.41832 8.23142 8.30491 "45min - 3hours" "university above" 10.92551
"boy" 719.13293 8.26761 11.9425 10.15325 ">= 3hours" 606.71469 9.03893 13.10323 10.57281 "45min - 3hours" "university above" 14.01827
"boy" 707.04963 10.80246 11.9425 12.42205 "45min - 3hours" 612.36797 11.54992 11.779 8.69954 "45min - 3hours" "university above" 14.01827
"girl" 687.36643 8.26761 7.88323 8.70884 ">= 3hours" 569.23531 9.41832 8.84836 9.11017 "<= 45min" "university above" 10.92551
"girl" 678.77178 8.26761 7.88323 9.15641 "45min - 3hours" 630.86532 9.41832 8.84836 9.54897 "45min - 3hours" "high school" 8.91919
"girl" 506.23392 8.60159 7.88323 7.85736 "45min - 3hours" 545.60677 9.82743 8.84836 9.11017 "45min - 3hours" "university above" 10.92551
"girl" 605.32153 7.91186 6.66537 8.27843 ">= 3hours" 564.36261 6.89527 6.91883 9.11017 "<= 45min" "university above" 11.64917
"girl" 744.6504 8.26761 8.20673 8.27843 "<= 45min" 636.57262 7.64598 8.84836 8.30491 "<= 45min" "university above" 12.51743
"girl" 636.83831 8.60159 8.92971 9.6346 "45min - 3hours" 558.23032 8.67804 9.15956 8.30491 "45min - 3hours" "university above" 12.51743
"girl" 662.54427 8.26761 7.2741 6.97717 "45min - 3hours" 600.80652 8.329 8.84836 7.52384 "<= 45min" "high school" 8.91919
"girl" 574.67973 6.54973 8.92971 5.86845 "45min - 3hours" 574.34282 7.64598 7.27088 7.52384 "<= 45min" "high school" 10.92551
"girl" 610.81401 8.93041 8.92971 7.85736 "<= 45min" 625.7325 12.9437 9.47921 10.57281 "<= 45min" "university above" 11.64917
"girl" 741.30577 13.46507 13.70742 9.6346 "<= 45min" 692.92065 12.9437 11.779 9.54897 "<= 45min" "college" 11.64917
"girl" 728.79989 8.26761 7.57539 7.85736 "45min - 3hours" 685.29507 11.54992 9.47921 11.22017 "<= 45min" "university above" 12.51743
"girl" 609.83221 8.26761 7.57539 9.15641 "45min - 3hours" 636.0802 9.03893 8.23142 9.11017 "45min - 3hours" "high school" 9.60097
"girl" 681.63003 11.33851 7.57539 8.27843 ">= 3hours" 584.70776 10.82037 9.15956 10.57281 "<= 45min" "high school" 8.91919
"girl" 600.3276 12.07123 9.34439 8.70884 "45min - 3hours" 600.87035 11.54992 8.54023 8.69954 "45min - 3hours" "university above" 11.64917
"girl" 598.18366 9.965 9.81093 6.47491 "<= 45min" 601.32294 12.9437 11.779 12.10159 "<= 45min" "university above" 14.01827
"girl" 629.13462 9.965 7.88323 9.15641 ">= 3hours" 616.0662 10.27988 9.47921 9.11017 "45min - 3hours" "university above" 11.64917
"boy" 674.53685 8.26761 9.34439 7.85736 ">= 3hours" 634.40479 9.41832 10.17921 10.02885 "45min - 3hours" "university above" 12.51743
"boy" 563.97332 10.80246 8.20673 9.15641 "45min - 3hours" 453.99891 7.28866 7.27088 7.52384 "45min - 3hours" "elementary school" 10.25396
"boy" 694.89079 8.60159 9.81093 7.85736 "45min - 3hours" 662.81493 8.67804 10.17921 8.30491 "<= 45min" "university above" 14.01827
"boy" 597.68454 8.93041 9.81093 8.27843 ">= 3hours" 536.6796 8.329 9.47921 9.11017 "45min - 3hours" "university above" 11.64917
"boy" 534.15277 9.965 8.92971 9.6346 "45min - 3hours" 442.75955 12.9437 10.59285 10.57281 "<= 45min" "university above" 11.64917
"boy" 518.88438 5.03748 4.82293 6.97717 ">= 3hours" 527.63556 7.64598 7.60129 7.52384 "45min - 3hours" "university above" 11.64917
"boy" 688.60533 13.46507 8.20673 14.34298 "45min - 3hours" 624.7589 9.82743 7.60129 11.22017 "<= 45min" "university above" 14.01827
"boy" 651.07774 6.36452 6.33324 5.86845 "<= 45min" 680.13737 9.03893 8.54023 7.91938 "<= 45min" "university above" 11.64917
"boy" 723.78808 10.35777 13.70742 3.26515 "<= 45min" 656.08635 9.82743 13.10323 9.11017 "<= 45min" "university above" 14.01827
"boy" 703.02174 10.80246 8.20673 9.6346 "45min - 3hours" 615.54246 10.27988 8.54023 11.22017 "45min - 3hours" "college" 10.25396
"boy" 549.0198 7.51389 8.55351 5.86845 ">= 3hours" 595.41106 9.82743 8.84836 9.11017 "45min - 3hours" "university above" 12.51743
"girl" 629.23685 7.03246 5.96004 6.97717 ">= 3hours" 534.52595 7.64598 5.40984 7.10299 "45min - 3hours" "university above" 11.64917
"girl" 655.55043 8.93041 7.2741 8.70884 ">= 3hours" 629.03629 8.67804 7.27088 7.91938 ">= 3hours" "university above" 12.51743
"girl" 788.38267 9.60333 9.81093 9.6346 "45min - 3hours" 630.30351 9.03893 9.47921 6.62923 "<= 45min" "university above" 14.01827
"girl" 693.3768 8.26761 7.88323 8.27843 "45min - 3hours" 625.36665 7.28866 7.91985 7.10299 "45min - 3hours" "college" 10.92551
"girl" 666.12645 7.03246 7.57539 6.47491 "45min - 3hours" 682.72986 9.41832 7.91985 6.05062 "45min - 3hours" "university above" 14.01827
"girl" 762.3853 10.35777 8.20673 11.44903 "45min - 3hours" 704.86651 12.9437 9.81631 13.83345 "45min - 3hours" "college" 10.92551
"girl" 708.62484 6.36452 6.66537 8.27843 ">= 3hours" 678.77238 11.54992 9.81631 9.54897 "<= 45min" "high school" 10.92551
"girl" 596.98632 5.03748 6.33324 10.74331 "45min - 3hours" 575.37785 4.51274 4.13635 3.55609 "<= 45min" "university above" 14.01827
"girl" 674.86591 9.60333 9.34439 10.15325 "45min - 3hours" 587.02704 7.98897 8.23142 6.62923 "<= 45min" "college" 12.51743
"girl" 673.726 8.26761 6.97345 7.85736 "45min - 3hours" 546.8453 7.98897 7.60129 7.52384 "45min - 3hours" "university above" 11.64917
"girl" 580.07088 7.51389 3.41233 6.47491 ">= 3hours" 518.65677 7.64598 6.05617 5.23495 "45min - 3hours" "high school" 10.25396
"girl" 711.42388 8.93041 7.88323 8.70884 "45min - 3hours" 607.21475 6.89527 7.27088 7.10299 "<= 45min" "university above" 11.64917
"girl" 710.30789 11.33851 11.01771 9.15641 "45min - 3hours" 602.43631 10.82037 10.59285 8.69954 "<= 45min" "university above" 14.01827
"girl" 669.16515 9.965 11.01771 9.15641 ">= 3hours" 621.68479 12.9437 13.10323 8.30491 "<= 45min" "university above" 12.51743
"girl" 564.63925 5.03748 5.49149 6.97717 "45min - 3hours" 561.35648 8.67804 7.27088 9.54897 "45min - 3hours" "college" 10.92551
"girl" 738.15299 11.33851 9.81093 10.74331 "45min - 3hours" 638.35299 9.03893 9.15956 7.52384 "<= 45min" "university above" 12.51743
"boy" 666.00622 9.26151 8.20673 9.15641 ">= 3hours" 608.29386 9.41832 9.15956 7.10299 "45min - 3hours" "college" 10.92551
"boy" 570.99197 8.60159 10.35139 10.74331 "<= 45min" 559.56356 9.03893 9.15956 9.54897 "<= 45min" "college" 12.51743
"boy" 678.90675 7.91186 6.33324 10.15325 ">= 3hours" 671.09573 12.9437 9.81631 10.02885 "45min - 3hours" "university above" 11.64917
"boy" 765.40021 9.965 8.20673 10.74331 "45min - 3hours" 639.63145 10.82037 11.09147 8.30491 "<= 45min" "high school" 10.25396
"boy" 643.77126 13.46507 10.35139 10.74331 "45min - 3hours" 617.14291 12.9437 13.10323 9.11017 ">= 3hours" "university above" 12.51743
"boy" 673.20343 8.93041 8.20673 9.15641 "45min - 3hours" 597.32313 7.98897 8.54023 7.10299 "<= 45min" "university above" 12.51743
"boy" 655.9473 9.60333 8.20673 8.70884 "<= 45min" 608.90816 9.41832 8.84836 9.11017 "<= 45min" "university above" 11.64917
"boy" 710.70934 9.965 10.35139 9.15641 "45min - 3hours" 670.81924 9.82743 10.17921 8.69954 "45min - 3hours" "university above" 14.01827
"boy" 630.16268 8.60159 7.2741 9.15641 "45min - 3hours" 534.44139 5.7899 7.91985 7.10299 "<= 45min" "university above" 11.64917
"boy" 673.42768 13.46507 13.70742 12.42205 "<= 45min" 596.31701 6.42609 7.27088 5.23495 "<= 45min" "high school" 10.25396
"boy" 748.92019 9.965 6.66537 8.70884 "<= 45min" 649.01777 9.41832 7.91985 8.69954 "<= 45min" "high school" 9.60097
"boy" 700.39701 9.965 7.57539 8.27843 ">= 3hours" 679.40141 9.41832 9.81631 6.62923 "<= 45min" "junior high school" 8.91919
"boy" 826.15731 10.80246 9.81093 9.6346 ">= 3hours" 745.51634 10.27988 8.23142 8.30491 "45min - 3hours" "university above" 11.64917
"boy" 734.14444 10.80246 8.92971 10.74331 "45min - 3hours" 663.1128 9.82743 9.15956 9.11017 "45min - 3hours" "college" 10.92551
"boy" 589.90555 10.80246 7.2741 9.15641 "45min - 3hours" 541.53211 8.67804 8.23142 7.91938 "45min - 3hours" "high school" 10.92551
"boy" 700.92406 9.965 8.55351 9.15641 "<= 45min" 686.90261 9.41832 8.23142 8.69954 "<= 45min" "college" 11.64917
"boy" 688.85561 10.35777 9.81093 10.15325 ">= 3hours" 617.20052 9.03893 8.23142 8.30491 "45min - 3hours" "university above" 10.92551
"boy" 701.51759 10.80246 13.70742 12.42205 "45min - 3hours" 658.72084 10.82037 11.779 12.10159 "45min - 3hours" "high school" 10.25396
"boy" 822.85793 12.07123 8.20673 9.15641 "<= 45min" 708.47298 9.41832 8.84836 9.11017 "<= 45min" "high school" 9.60097
"boy" 754.56027 9.965 8.20673 9.15641 "45min - 3hours" 642.10043 8.329 7.60129 7.52384 "45min - 3hours" "university above" 12.51743
"boy" 707.3065 13.46507 8.55351 10.74331 "45min - 3hours" 629.29379 9.41832 8.84836 8.30491 "45min - 3hours" "high school" 11.64917
"boy" 676.92046 11.33851 8.92971 10.15325 "<= 45min" 661.49741 11.54992 10.17921 10.02885 "<= 45min" "university above" 10.92551
"boy" 775.28103 12.07123 9.34439 10.15325 "45min - 3hours" 651.97961 9.03893 8.23142 7.52384 "<= 45min" "college" 12.51743
"boy" 563.16571 9.26151 7.57539 9.6346 "45min - 3hours" 529.39018 9.03893 7.91985 8.30491 "<= 45min" "junior high school" 9.60097
"boy" 673.61751 7.51389 7.57539 8.70884 ">= 3hours" 633.74358 8.67804 8.84836 8.69954 "45min - 3hours" "high school" 10.25396
"boy" 687.64129 5.03748 6.97345 9.15641 "<= 45min" 682.25326 12.9437 9.15956 9.54897 "<= 45min" "college" 10.25396
"boy" 689.81507 9.965 11.9425 9.15641 "<= 45min" 569.88267 9.41832 8.23142 8.30491 "<= 45min" "high school" 10.25396
"girl" 767.54415 6.36452 6.66537 7.85736 "45min - 3hours" 653.05774 8.329 8.23142 7.91938 "45min - 3hours" "university above" 11.64917
"girl" 711.28499 9.965 8.92971 9.6346 "45min - 3hours" 624.51602 10.82037 10.17921 10.57281 "45min - 3hours" "high school" 9.60097
"girl" 588.42452 9.60333 7.2741 7.85736 "45min - 3hours" 543.21505 8.67804 7.91985 8.30491 "45min - 3hours" "university above" 10.92551
"girl" 730.75623 13.46507 8.55351 9.6346 "45min - 3hours" 741.69569 12.9437 10.17921 11.22017 "45min - 3hours" "university above" 11.64917
"girl" 647.88182 10.52098 10.35139 9.6346 "45min - 3hours" 585.37018 10.27988 9.15956 9.11017 "45min - 3hours" "university above" 12.51743
"girl" 729.18962 9.26151 8.20673 8.70884 "45min - 3hours" 704.27207 9.41832 8.23142 10.57281 "45min - 3hours" "college" 10.92551
"girl" 599.7401 7.91186 7.88323 7.85736 "<= 45min" 541.97794 7.98897 8.54023 7.91938 "<= 45min" "college" 10.92551
"girl" 646.35867 9.26151 9.81093 7.85736 "45min - 3hours" 559.14304 8.67804 8.54023 7.52384 "45min - 3hours" "university above" 10.92551
"girl" 644.56647 7.51389 7.57539 7.85736 "45min - 3hours" 594.60069 7.28866 7.91985 7.91938 "45min - 3hours" "university above" 10.25396
"girl" 651.63227 9.965 9.34439 8.27843 "45min - 3hours" 561.70302 11.54992 9.47921 7.91938 "45min - 3hours" "junior high school" 9.60097
"girl" 765.77608 9.965 8.55351 8.70884 "45min - 3hours" 583.07993 8.67804 8.84836 8.69954 "<= 45min" "college" 11.64917
"girl" 699.65175 8.93041 8.55351 8.27843 "45min - 3hours" 672.33087 9.03893 8.84836 8.69954 "45min - 3hours" "university above" 14.01827
"girl" 459.62183 5.03748 8.20673 10.15325 "45min - 3hours" 439.32843 7.98897 8.23142 11.22017 "45min - 3hours" "university above" 11.64917
"girl" 594.1074 10.35777 7.57539 9.15641 ">= 3hours" 586.66708 8.67804 8.23142 7.91938 ">= 3hours" "university above" 12.51743
"girl" 571.87299 6.36452 7.88323 6.97717 "45min - 3hours" 554.20749 9.82743 8.54023 9.11017 "<= 45min" "university above" 11.64917
"girl" 656.38273 9.965 7.88323 8.70884 "45min - 3hours" 615.37378 10.82037 8.23142 10.57281 "<= 45min" "high school" 10.25396
"girl" 627.69516 8.93041 9.81093 6.47491 "45min - 3hours" 591.93073 9.41832 8.84836 8.30491 ">= 3hours" "university above" 14.01827
"girl" 638.05285 7.91186 7.73772 7.85736 "<= 45min" 608.37395 7.98897 7.27088 8.30491 "45min - 3hours" "college" 10.92551
"girl" 618.52184 9.965 7.57539 8.27843 "45min - 3hours" 519.19655 7.28866 7.60129 8.30491 ">= 3hours" "college" 10.92551
"girl" 665.14666 8.93041 7.2741 6.97717 "45min - 3hours" 570.54061 8.67804 7.60129 8.30491 "45min - 3hours" "high school" 9.60097
"girl" 687.93627 6.36452 9.34439 7.42878 "45min - 3hours" 599.41818 7.28866 10.59285 7.91938 "45min - 3hours" "high school" 10.25396
"girl" 594.8169 6.36452 8.92971 8.27843 "45min - 3hours" 588.07582 9.41832 9.47921 9.11017 "45min - 3hours" "university above" 11.64917
"girl" 679.471 9.965 8.20673 9.6346 "45min - 3hours" 666.77415 9.41832 9.15956 9.54897 "45min - 3hours" "university above" 12.51743
"girl" 762.71179 10.35777 7.88323 8.27843 "45min - 3hours" 673.99646 9.41832 8.23142 8.30491 "45min - 3hours" "high school" 10.25396
"girl" 667.69094 7.03246 7.88323 7.42878 "45min - 3hours" 585.7608 9.41832 8.23142 9.11017 "<= 45min" "high school" 9.60097
"girl" 649.49648 9.26151 8.92971 8.27843 "45min - 3hours" 546.3112 5.7899 7.91985 6.62923 "45min - 3hours" "high school" 10.25396
"girl" 626.11424 10.80246 11.9425 10.15325 "45min - 3hours" 590.02553 9.82743 10.59285 10.02885 "45min - 3hours" "high school" 10.25396
"girl" 706.42805 8.26761 8.92971 9.15641 "<= 45min" 666.15603 9.82743 8.54023 9.11017 "<= 45min" "college" 10.92551
"girl" 523.93004 8.26761 6.66537 7.85736 "45min - 3hours" 468.48718 8.329 6.91883 9.11017 "45min - 3hours" "college" 10.25396
"girl" 503.93958 5.03748 7.88323 6.97717 ">= 3hours" 518.5601 4.51274 7.27088 7.52384 ">= 3hours" "high school" 9.60097
"girl" 602.58138 8.60159 8.55351 6.47491 "45min - 3hours" 656.38335 9.03893 9.15956 8.30491 "45min - 3hours" "high school" 10.25396
"girl" 576.9296 7.51389 7.57539 6.97717 "45min - 3hours" 626.72967 9.82743 8.23142 8.30491 "45min - 3hours" "junior high school" 10.25396
"girl" 614.63787 8.93041 7.57539 8.27843 ">= 3hours" 533.7577 5.7899 4.13635 7.10299 "45min - 3hours" "high school" 10.92551
"girl" 675.44223 9.965 5.96004 8.27843 "45min - 3hours" 584.91704 7.98897 5.40984 8.30491 "45min - 3hours" "high school" 9.60097
"girl" 644.37585 9.965 10.35139 8.27843 "<= 45min" 584.63455 7.64598 7.91985 7.91938 "45min - 3hours" "university above" 11.64917
"girl" 612.12565 9.26151 8.92971 7.85736 "<= 45min" 564.5852 8.67804 8.23142 7.91938 "<= 45min" "high school" 10.25396
"girl" 634.98498 7.03246 7.88323 7.42878 "<= 45min" 633.60828 7.28866 8.54023 7.52384 "<= 45min" "university above" 14.01827
"girl" 779.45695 8.93041 7.88323 6.97717 "45min - 3hours" 666.2646 12.9437 10.17921 10.02885 "<= 45min" "university above" 10.92551
"girl" 646.4932 7.91186 6.33324 7.42878 "45min - 3hours" 538.62407 6.89527 6.05617 7.52384 ">= 3hours" "high school" 10.92551
"girl" 723.01913 10.35777 9.81093 9.15641 "<= 45min" 627.27545 8.67804 7.60129 8.69954 "45min - 3hours" "high school" 10.25396
"girl" 541.36449 7.51389 6.97345 7.85736 "<= 45min" 466.86338 8.329 7.27088 7.10299 "<= 45min" "high school" 8.91919
"girl" 577.86503 5.03748 4.82293 5.01998 ">= 3hours" 591.70236 8.67804 8.23142 8.69954 "45min - 3hours" "university above" 14.01827
"girl" 628.09069 5.03748 4.82293 6.97717 "45min - 3hours" 588.69775 7.64598 6.05617 7.10299 "45min - 3hours" "college" 11.64917
"girl" 659.09663 7.51389 7.2741 9.15641 "45min - 3hours" 611.10021 10.27988 9.47921 10.57281 "<= 45min" "university above" 12.51743
"girl" 627.17928 5.03748 8.55351 7.42878 ">= 3hours" 547.93139 6.89527 5.40984 7.91938 "45min - 3hours" "high school" 8.91919
"girl" 422.11636 9.26151 10.35139 9.6346 "45min - 3hours" 425.05195 9.41832 8.54023 9.54897 "45min - 3hours" "university above" 11.64917
"girl" 672.85258 7.91186 7.57539 5.86845 "<= 45min" 581.42558 7.64598 6.05617 8.30491 "<= 45min" "university above" 11.64917
"girl" 534.09802 10.35777 8.20673 10.74331 "45min - 3hours" 515.80416 10.27988 7.27088 10.57281 "<= 45min" "high school" 8.91919
"girl" 695.02297 9.965 8.20673 9.15641 "45min - 3hours" 700.48885 9.82743 9.81631 10.02885 "<= 45min" "college" 12.51743
"girl" 415.47883 6.36452 7.2741 5.86845 "45min - 3hours" 414.77135 7.64598 8.23142 9.11017 "45min - 3hours" "high school" 8.19314
"girl" 798.96462 8.60159 6.33324 6.97717 "45min - 3hours" 711.24692 8.67804 7.60129 8.69954 "<= 45min" "university above" 10.92551
"girl" 641.14396 5.03748 5.96004 7.85736 "45min - 3hours" 567.19133 6.89527 6.05617 9.54897 "<= 45min" "high school" 11.64917
"girl" 758.99732 8.93041 9.81093 10.74331 "<= 45min" 725.42662 12.9437 8.54023 10.57281 "<= 45min" "high school" 10.25396
"girl" 715.72551 9.965 9.34439 10.74331 "45min - 3hours" 650.4407 9.41832 8.84836 10.02885 "45min - 3hours" "high school" 11.64917
"girl" 703.54499 8.26761 8.55351 8.27843 "45min - 3hours" 698.58147 10.27988 9.15956 8.69954 "<= 45min" "university above" 11.64917
"girl" 655.42383 10.35777 7.88323 8.27843 "45min - 3hours" 538.07808 8.67804 7.91985 9.54897 "<= 45min" "college" 10.92551
"girl" 635.13582 6.36452 7.57539 7.85736 ">= 3hours" 593.16118 9.82743 7.91985 8.69954 "<= 45min" "high school" 9.60097
"girl" 690.56279 9.26151 8.55351 7.85736 "45min - 3hours" 674.80007 12.9437 11.779 12.10159 "<= 45min" "university above" 14.01827
"girl" 693.58585 7.91186 6.97345 8.70884 ">= 3hours" 642.30523 9.82743 8.54023 9.54897 "45min - 3hours" "college" 9.60097
"boy" 708.81155 5.03748 6.66537 6.97717 "<= 45min" 724.181 9.41832 11.09147 9.54897 "<= 45min" "high school" 10.25396
"boy" 642.21459 5.03748 7.2741 5.86845 ">= 3hours" 620.94861 11.54992 10.59285 10.57281 "<= 45min" "high school" 10.25396
"boy" 844.64172 13.46507 13.70742 10.15325 "45min - 3hours" 616.96342 9.82743 13.10323 13.83345 "45min - 3hours" "high school" 11.64917
"boy" 563.83611 10.80246 9.81093 10.15325 "45min - 3hours" 481.06032 8.67804 8.54023 8.30491 "45min - 3hours" "high school" 8.91919
"boy" 772.56099 13.46507 8.55351 12.42205 "45min - 3hours" 628.13154 9.41832 9.15956 10.02885 "<= 45min" "university above" 10.92551
"boy" 771.03102 10.80246 9.34439 10.15325 "<= 45min" 693.81002 9.82743 10.59285 9.54897 "45min - 3hours" "university above" 12.51743
"boy" 728.84023 10.80246 8.20673 7.85736 ">= 3hours" 673.71299 10.27988 9.47921 7.91938 "45min - 3hours" "university above" 12.51743
"boy" 586.97869 5.03748 3.41233 6.47491 ">= 3hours" 550.91712 7.28866 6.5266 7.52384 "<= 45min" "high school" 10.25396
"boy" 747.18128 8.26761 8.20673 7.85736 "45min - 3hours" 628.96187 9.41832 8.84836 8.69954 "<= 45min" "university above" 11.64917
"boy" 693.56909 9.965 11.9425 10.15325 "45min - 3hours" 690.36068 9.82743 11.779 11.22017 "45min - 3hours" "university above" 14.01827
"boy" 642.49873 9.26151 8.20673 7.42878 "45min - 3hours" 637.12985 11.54992 10.59285 9.54897 "<= 45min" "university above" 12.51743
"boy" 677.31768 7.91186 8.92971 6.97717 ">= 3hours" 674.70983 12.9437 10.17921 10.02885 "<= 45min" "university above" 12.51743
"boy" 586.81187 8.26761 7.88323 7.85736 "45min - 3hours" 583.15838 9.41832 8.54023 9.11017 "<= 45min" "college" 11.64917
"boy" 536.31079 7.91186 6.97345 7.85736 ">= 3hours" 462.60661 9.82743 7.91985 9.11017 ">= 3hours" "elementary school" 8.91919
"boy" 623.08045 9.965 9.34439 8.70884 "<= 45min" 559.22749 9.41832 8.23142 9.11017 "<= 45min" "university above" 12.51743
"boy" 677.88249 9.60333 7.2741 9.15641 ">= 3hours" 630.50264 8.67804 7.91985 9.11017 "<= 45min" "college" 12.51743
"boy" 653.89253 13.46507 13.70742 14.34298 "45min - 3hours" 600.51464 12.9437 13.10323 13.83345 "45min - 3hours" "university above" 14.01827
"boy" 740.37481 9.60333 8.55351 9.15641 "45min - 3hours" 606.34927 7.64598 7.60129 8.30491 "45min - 3hours" "high school" 9.60097
"boy" 499.97058 8.93041 7.2741 8.27843 ">= 3hours" 473.55388 8.67804 7.91985 7.52384 "45min - 3hours" "university above" 10.25396
